stretch_exponent,coefficient_of_variation,adaptive_model_seconds,nonadaptive_model_seconds,uncalibrated_reduction_percent,predicted_reduction_percent,regime
0.6083333333333333,0.9909418140574965,162.22218983490112,175.3448670614859,7.483924363741554,7.811472422948661,interpolation
0.6166666666666667,0.9996900968299824,162.5827217240281,175.95310179018827,7.598831694426973,7.931408889596093,interpolation
0.625,1.0083158641567433,162.94197473824102,176.5606861149809,7.713331702772743,8.050920206673757,interpolation
0.6333333333333333,1.0168214253644523,163.29995205993748,177.16758617575255,7.827410428258695,8.169991802653,interpolation
0.6416666666666666,1.02520910855892,163.65665837221923,177.77377063303493,7.941054639582686,8.288609867138794,interpolation
0.65,1.0334812562689382,164.01209977819235,178.37921057734826,8.05425181143858,8.406761326631367,interpolation
0.6583333333333333,1.0416402212969695,164.3662837216731,178.98387943834751,8.166990101312198,8.524433820306582,interpolation
0.6666666666666666,1.0496883627755915,164.71921890943662,179.58775289404633,8.279258326363653,8.641615675886479,interpolation
0.675,1.057628042427932,165.07091523512875,180.19080878037164,8.391045940457488,8.7582958856641,interpolation
0.6833333333333333,1.0654616210296906,165.4213837049491,180.7930270012865,8.502343011397233,8.874464082741675,interpolation
0.6916666666666667,1.0731914550697739,165.77063636519767,181.39438943969725,8.613140198414756,8.990110517534738,interpolation
0.7,1.080819893606083,166.11868623176457,181.99487986934344,8.723428729960204,9.105226034590027,interpolation
0.7083333333333334,1.0883492753125095,166.4655472216275,182.59448386784942,8.833200381833572,9.219802049759913,interpolation
0.7166666666666667,1.0957819257128354,166.81123408641423,183.19318873110245,8.942447455693477,9.33383052777059,interpolation
0.725,1.1031201545968699,167.15576234807162,183.7909833891027,9.051162757975328,9.447303960217553,interpolation
0.7333333333333333,1.1103662536138579,167.4991482366746,184.38785832341568,9.159339579246227,9.560215344016923,interpolation
0.7416666666666667,1.1175224940379571,167.84140863039715,184.98380548634162,9.266971674020507,9.672558160337577,interpolation
0.75,1.124591124700376,168.18256099766106,185.5788182219049,9.374053241055968,9.784326354035013,interpolation
0.7583333333333333,1.131574370082583,168.52262334146633,186.17289118874788,9.480578904147308,9.89551431360417,interpolation
0.7666666666666666,1.1384744285649,168.86161414590185,186.76602028500608,9.586543693430954,10.006116851666025,interpolation
0.775,1.1452934708246634,169.19955232482744,187.35820257522502,9.69194302721111,10.116129185998227,interpolation
0.7833333333333333,1.1520336383781136,169.53645717271047,187.94943621937074,9.796772694316047,10.225546921119179,interpolation
0.7916666666666666,1.1586970422601142,169.87234831759764,188.5397204039739,9.901028836989191,10.334366030430314,interpolation
0.8,1.1652857618358126,170.20724567619294,189.1290552754371,10.004707934318972,10.442582838920732,interpolation
0.8083333333333333,1.1718018437383755,170.54116941101222,189.71744187552798,10.107806786208489,10.550194006435257,interpolation
0.8166666666666667,1.17824730092696,170.87413988957837,190.3048820790689,10.210322497883864,10.657196511504775,interpolation
0.825,1.1846241118591683,171.2061776456178,190.8913785338304,10.312252464939855,10.76358763573734,interpolation
0.8333333333333334,1.1909342197722885,171.53730334221518,191.4769346026223,10.41359435891765,10.869364948764746,interpolation
0.8416666666666667,1.1971795320677345,171.86753773688326,192.06155430757835,10.51434611341072,10.974526293740292,interpolation
0.85,1.203361919793212,172.19690164849828,192.6452422766148,10.614505910691124,11.079069773379743,interpolation
0.8583333333333333,1.2094832172172292,172.52541592605232,193.2280036920456,10.714072168849677,11.182993736538677,interpolation
0.8666666666666667,1.2155452214907505,172.85310141917176,193.80984424132754,10.8130435294406,11.286296765316374,interpolation
0.875,1.2215496923908797,173.17997895034915,194.39077006990632,10.911418845621837,11.388977662677073,interpolation
0.8833333333333333,1.2274983521416463,173.50606928883508,194.97078773612952,11.00919717078051,11.491035440577601,interpolation
0.8916666666666666,1.2333928853070912,173.8313931261365,195.5499041681901,11.106377747633037,11.59246930859043,interpolation
0.9,1.239234938752036,174.15597105306625,196.12812662306004,11.202959997788701,11.693278663010485,interpolation
0.9083333333333333,1.245026121666043,174.47982353828968,196.70546264737175,11.298943511764762,11.793463076433238,interpolation
0.9166666666666666,1.2507680056462773,174.802970908314,197.28192004020264,11.394328039441131,11.893022287791627,interpolation
